id;id_station;level_competence;last_assement;id_operateur
3480;36;1;22/04/2021;549
3618;35;0;22/04/2021;549
50;61;0;22/04/2021;557
187;60;0;22/04/2021;557
324;59;0;22/04/2021;557
461;58;0;22/04/2021;557
598;57;0;22/04/2021;557
735;56;0;22/04/2021;557
872;55;0;22/04/2021;557
1009;54;0;22/04/2021;557
1146;53;0;22/04/2021;557
1283;52;0;22/04/2021;557
1420;51;0;22/04/2021;557
1557;50;0;22/04/2021;557
1694;49;0;22/04/2021;557
1831;48;0;22/04/2021;557
1968;47;0;22/04/2021;557
2106;46;0;22/04/2021;557
2243;45;0;22/04/2021;557
2383;44;0;22/04/2021;557
2520;43;0;22/04/2021;557
2657;42;0;22/04/2021;557
2794;41;0;22/04/2021;557
2931;40;0;22/04/2021;557
3068;39;0;22/04/2021;557
3205;38;1;22/04/2021;557
3342;37;0;22/04/2021;557
3479;36;1;22/04/2021;557
3617;35;0;22/04/2021;557
49;61;0;22/04/2021;565
186;60;0;22/04/2021;565
323;59;0;22/04/2021;565
460;58;0;22/04/2021;565
597;57;0;22/04/2021;565
734;56;0;22/04/2021;565
871;55;0;22/04/2021;565
1008;54;0;22/04/2021;565
1145;53;0;22/04/2021;565
1282;52;0;22/04/2021;565
1419;51;0;22/04/2021;565
1556;50;0;22/04/2021;565
1693;49;0;22/04/2021;565
1830;48;0;22/04/2021;565
1967;47;0;22/04/2021;565
2105;46;0;22/04/2021;565
2242;45;0;22/04/2021;565
2382;44;0;22/04/2021;565
2519;43;0;22/04/2021;565
2656;42;0;22/04/2021;565
2793;41;0;22/04/2021;565
2930;40;0;22/04/2021;565
3067;39;0;22/04/2021;565
3204;38;1;22/04/2021;565
3341;37;0;22/04/2021;565
3478;36;1;22/04/2021;565
3616;35;0;22/04/2021;565
48;61;0;22/04/2021;585
185;60;0;22/04/2021;585
322;59;0;22/04/2021;585
459;58;0;22/04/2021;585
596;57;0;22/04/2021;585
733;56;0;22/04/2021;585
870;55;0;22/04/2021;585
1007;54;0;22/04/2021;585
1144;53;0;22/04/2021;585
1281;52;0;22/04/2021;585
1418;51;0;22/04/2021;585
1555;50;0;22/04/2021;585
1692;49;0;22/04/2021;585
1829;48;0;22/04/2021;585
1966;47;0;22/04/2021;585
2104;46;0;22/04/2021;585
2241;45;0;22/04/2021;585
2381;44;0;22/04/2021;585
2518;43;0;22/04/2021;585
2655;42;0;22/04/2021;585
2792;41;0;22/04/2021;585
2929;40;0;22/04/2021;585
3066;39;0;22/04/2021;585
3203;38;1;22/04/2021;585
3340;37;0;22/04/2021;585
3477;36;1;22/04/2021;585
3615;35;0;22/04/2021;585
47;61;0;22/04/2021;613
184;60;0;22/04/2021;613
321;59;0;22/04/2021;613
458;58;0;22/04/2021;613
595;57;0;22/04/2021;613
732;56;0;22/04/2021;613
869;55;0;22/04/2021;613
1006;54;0;22/04/2021;613
1143;53;0;22/04/2021;613
1280;52;0;22/04/2021;613
1417;51;0;22/04/2021;613
1554;50;0;22/04/2021;613
1691;49;0;22/04/2021;613
1828;48;0;22/04/2021;613
1965;47;0;22/04/2021;613
2103;46;0;22/04/2021;613
2240;45;0;22/04/2021;613
2380;44;0;22/04/2021;613
2517;43;0;22/04/2021;613
2654;42;0;22/04/2021;613
2791;41;0;22/04/2021;613
2928;40;0;22/04/2021;613
3065;39;0;22/04/2021;613
3202;38;1;22/04/2021;613
3339;37;0;22/04/2021;613
3476;36;1;22/04/2021;613
3614;35;0;22/04/2021;613
46;61;0;22/04/2021;634
183;60;0;22/04/2021;634
320;59;0;22/04/2021;634
457;58;0;22/04/2021;634
594;57;0;22/04/2021;634
731;56;0;22/04/2021;634
868;55;0;22/04/2021;634
1005;54;0;22/04/2021;634
1142;53;0;22/04/2021;634
1279;52;0;22/04/2021;634
1416;51;0;22/04/2021;634
1553;50;0;22/04/2021;634
1690;49;0;22/04/2021;634
1827;48;0;22/04/2021;634
1964;47;0;22/04/2021;634
2102;46;0;22/04/2021;634
2239;45;0;22/04/2021;634
2379;44;0;22/04/2021;634
2516;43;0;22/04/2021;634
2653;42;0;22/04/2021;634
2790;41;0;22/04/2021;634
2927;40;0;22/04/2021;634
3064;39;0;22/04/2021;634
3201;38;1;22/04/2021;634
3338;37;0;22/04/2021;634
3475;36;1;22/04/2021;634
3613;35;0;22/04/2021;634
45;61;0;22/04/2021;636
182;60;0;22/04/2021;636
319;59;0;22/04/2021;636
456;58;0;22/04/2021;636
593;57;0;22/04/2021;636
730;56;0;22/04/2021;636
867;55;0;22/04/2021;636
1004;54;0;22/04/2021;636
1141;53;0;22/04/2021;636
1278;52;0;22/04/2021;636
1415;51;0;22/04/2021;636
1552;50;0;22/04/2021;636
1689;49;0;22/04/2021;636
1826;48;0;22/04/2021;636
1963;47;0;22/04/2021;636
2101;46;0;22/04/2021;636
2238;45;0;22/04/2021;636
2378;44;0;22/04/2021;636
2515;43;0;22/04/2021;636
2652;42;0;22/04/2021;636
2789;41;0;22/04/2021;636
2926;40;0;22/04/2021;636
3063;39;0;22/04/2021;636
3200;38;1;22/04/2021;636
3337;37;0;22/04/2021;636
3474;36;1;22/04/2021;636
3612;35;0;22/04/2021;636
44;61;0;22/04/2021;637
181;60;0;22/04/2021;637
318;59;0;22/04/2021;637
455;58;0;22/04/2021;637
592;57;0;22/04/2021;637
729;56;0;22/04/2021;637
866;55;0;22/04/2021;637
1003;54;0;22/04/2021;637
1140;53;0;22/04/2021;637
1277;52;1;22/04/2021;637
1414;51;0;22/04/2021;637
1551;50;0;22/04/2021;637
1688;49;0;22/04/2021;637
1825;48;1;22/04/2021;637
1962;47;1;22/04/2021;637
2100;46;0;22/04/2021;637
2237;45;1;22/04/2021;637
2377;44;1;22/04/2021;637
2514;43;1;22/04/2021;637
2651;42;1;22/04/2021;637
2788;41;0;22/04/2021;637
2925;40;0;22/04/2021;637
3062;39;0;22/04/2021;637
3199;38;1;22/04/2021;637
3336;37;0;22/04/2021;637
3473;36;1;22/04/2021;637
3611;35;1;22/04/2021;637
43;61;0;22/04/2021;639
180;60;0;22/04/2021;639
317;59;0;22/04/2021;639
454;58;0;22/04/2021;639
591;57;0;22/04/2021;639
728;56;0;22/04/2021;639
865;55;0;22/04/2021;639
1002;54;0;22/04/2021;639
1139;53;0;22/04/2021;639
1276;52;0;22/04/2021;639
1413;51;0;22/04/2021;639
1550;50;0;22/04/2021;639
1687;49;0;22/04/2021;639
1824;48;0;22/04/2021;639
1961;47;0;22/04/2021;639
2099;46;0;22/04/2021;639
2236;45;0;22/04/2021;639
2376;44;0;22/04/2021;639
2513;43;0;22/04/2021;639
2650;42;0;22/04/2021;639
2787;41;0;22/04/2021;639
2924;40;0;22/04/2021;639
3061;39;0;22/04/2021;639
3198;38;1;22/04/2021;639
3335;37;0;22/04/2021;639
3472;36;1;22/04/2021;639
3610;35;0;22/04/2021;639
42;61;0;22/04/2021;649
179;60;0;22/04/2021;649
316;59;0;22/04/2021;649
453;58;0;22/04/2021;649
590;57;0;22/04/2021;649
727;56;0;22/04/2021;649
864;55;0;22/04/2021;649
1001;54;0;22/04/2021;649
1138;53;0;22/04/2021;649
1275;52;0;22/04/2021;649
1412;51;0;22/04/2021;649
1549;50;0;22/04/2021;649
1686;49;0;22/04/2021;649
1823;48;0;22/04/2021;649
1960;47;0;22/04/2021;649
2098;46;0;22/04/2021;649
2235;45;0;22/04/2021;649
2375;44;0;22/04/2021;649
2512;43;0;22/04/2021;649
2649;42;0;22/04/2021;649
2786;41;0;22/04/2021;649
2923;40;0;22/04/2021;649
3060;39;0;22/04/2021;649
3197;38;1;22/04/2021;649
3334;37;0;22/04/2021;649
3471;36;1;22/04/2021;649
3609;35;0;22/04/2021;649
41;61;0;22/04/2021;663
178;60;0;22/04/2021;663
315;59;0;22/04/2021;663
452;58;0;22/04/2021;663
589;57;0;22/04/2021;663
726;56;0;22/04/2021;663
863;55;0;22/04/2021;663
1000;54;0;22/04/2021;663
1137;53;0;22/04/2021;663
1274;52;0;22/04/2021;663
1411;51;0;22/04/2021;663
1548;50;0;22/04/2021;663
1685;49;0;22/04/2021;663
1822;48;0;22/04/2021;663
1959;47;0;22/04/2021;663
2097;46;0;22/04/2021;663
2234;45;0;22/04/2021;663
2374;44;0;22/04/2021;663
2511;43;0;22/04/2021;663
2648;42;0;22/04/2021;663
2785;41;0;22/04/2021;663
2922;40;0;22/04/2021;663
3059;39;0;22/04/2021;663
3196;38;1;22/04/2021;663
3333;37;0;22/04/2021;663
3470;36;1;22/04/2021;663
3608;35;0;22/04/2021;663
40;61;0;22/04/2021;668
177;60;0;22/04/2021;668
314;59;0;22/04/2021;668
451;58;0;22/04/2021;668
588;57;0;22/04/2021;668
725;56;0;22/04/2021;668
862;55;0;22/04/2021;668
999;54;0;22/04/2021;668
1136;53;0;22/04/2021;668
1273;52;0;22/04/2021;668
1410;51;0;22/04/2021;668
1547;50;0;22/04/2021;668
1684;49;1;22/04/2021;668
1821;48;0;22/04/2021;668
1958;47;0;22/04/2021;668
2096;46;0;22/04/2021;668
2233;45;0;22/04/2021;668
2373;44;0;22/04/2021;668
2510;43;0;22/04/2021;668
2647;42;0;22/04/2021;668
2784;41;0;22/04/2021;668
2921;40;0;22/04/2021;668
3058;39;0;22/04/2021;668
3195;38;1;22/04/2021;668
3332;37;1;22/04/2021;668
3469;36;1;22/04/2021;668
3607;35;0;22/04/2021;668
39;61;0;22/04/2021;669
176;60;0;22/04/2021;669
313;59;0;22/04/2021;669
450;58;0;22/04/2021;669
587;57;0;22/04/2021;669
724;56;0;22/04/2021;669
861;55;0;22/04/2021;669
998;54;1;22/04/2021;669
1135;53;0;22/04/2021;669
1272;52;0;22/04/2021;669
1409;51;0;22/04/2021;669
1546;50;0;22/04/2021;669
1683;49;0;22/04/2021;669
1820;48;0;22/04/2021;669
1957;47;0;22/04/2021;669
2095;46;0;22/04/2021;669
2232;45;0;22/04/2021;669
2372;44;0;22/04/2021;669
2509;43;0;22/04/2021;669
2646;42;0;22/04/2021;669
2783;41;0;22/04/2021;669
2920;40;0;22/04/2021;669
3057;39;0;22/04/2021;669
3194;38;1;22/04/2021;669
3331;37;1;22/04/2021;669
3468;36;1;22/04/2021;669
3606;35;0;22/04/2021;669
38;61;0;22/04/2021;670
175;60;0;22/04/2021;670
312;59;0;22/04/2021;670
449;58;0;22/04/2021;670
586;57;0;22/04/2021;670
723;56;0;22/04/2021;670
860;55;0;22/04/2021;670
997;54;1;22/04/2021;670
1134;53;0;22/04/2021;670
1271;52;0;22/04/2021;670
1408;51;0;22/04/2021;670
1545;50;0;22/04/2021;670
1682;49;1;22/04/2021;670
1819;48;0;22/04/2021;670
1956;47;0;22/04/2021;670
2094;46;0;22/04/2021;670
2231;45;0;22/04/2021;670
2371;44;0;22/04/2021;670
2508;43;0;22/04/2021;670
2645;42;0;22/04/2021;670
2782;41;0;22/04/2021;670
2919;40;0;22/04/2021;670
3056;39;0;22/04/2021;670
3193;38;1;22/04/2021;670
3330;37;0;22/04/2021;670
3467;36;1;22/04/2021;670
3605;35;0;22/04/2021;670
37;61;0;22/04/2021;671
174;60;0;22/04/2021;671
311;59;0;22/04/2021;671
448;58;0;22/04/2021;671
585;57;0;22/04/2021;671
722;56;0;22/04/2021;671
859;55;0;22/04/2021;671
996;54;1;22/04/2021;671
1133;53;0;22/04/2021;671
1270;52;0;22/04/2021;671
1407;51;0;22/04/2021;671
1544;50;0;22/04/2021;671
1681;49;0;22/04/2021;671
1818;48;0;22/04/2021;671
1955;47;0;22/04/2021;671
2093;46;0;22/04/2021;671
2230;45;0;22/04/2021;671
2370;44;0;22/04/2021;671
2507;43;0;22/04/2021;671
2644;42;0;22/04/2021;671
2781;41;0;22/04/2021;671
2918;40;0;22/04/2021;671
3055;39;0;22/04/2021;671
3192;38;1;22/04/2021;671
3329;37;0;22/04/2021;671
3466;36;1;22/04/2021;671
3604;35;0;22/04/2021;671
36;61;0;22/04/2021;673
173;60;0;22/04/2021;673
310;59;0;22/04/2021;673
447;58;0;22/04/2021;673
584;57;0;22/04/2021;673
721;56;0;22/04/2021;673
858;55;0;22/04/2021;673
995;54;1;22/04/2021;673
1132;53;0;22/04/2021;673
1269;52;0;22/04/2021;673
1406;51;0;22/04/2021;673
1543;50;0;22/04/2021;673
1680;49;0;22/04/2021;673
1817;48;0;22/04/2021;673
1954;47;0;22/04/2021;673
2092;46;0;22/04/2021;673
2229;45;0;22/04/2021;673
2369;44;0;22/04/2021;673
2506;43;0;22/04/2021;673
2643;42;0;22/04/2021;673
2780;41;0;22/04/2021;673
2917;40;0;22/04/2021;673
3054;39;0;22/04/2021;673
3191;38;1;22/04/2021;673
3328;37;0;22/04/2021;673
3465;36;1;22/04/2021;673
3603;35;0;22/04/2021;673
35;61;0;22/04/2021;675
172;60;0;22/04/2021;675
309;59;0;22/04/2021;675
446;58;0;22/04/2021;675
583;57;0;22/04/2021;675
720;56;0;22/04/2021;675
857;55;0;22/04/2021;675
994;54;0;22/04/2021;675
1131;53;0;22/04/2021;675
1268;52;0;22/04/2021;675
1405;51;0;22/04/2021;675
1542;50;0;22/04/2021;675
1679;49;0;22/04/2021;675
1816;48;0;22/04/2021;675
1953;47;0;22/04/2021;675
2091;46;0;22/04/2021;675
2228;45;0;22/04/2021;675
2368;44;0;22/04/2021;675
2505;43;0;22/04/2021;675
2642;42;0;22/04/2021;675
2779;41;0;22/04/2021;675
2916;40;0;22/04/2021;675
3053;39;0;22/04/2021;675
3190;38;1;22/04/2021;675
3327;37;0;22/04/2021;675
3464;36;1;22/04/2021;675
3602;35;0;22/04/2021;675
34;61;0;22/04/2021;676
171;60;0;22/04/2021;676
308;59;0;22/04/2021;676
445;58;0;22/04/2021;676
582;57;0;22/04/2021;676
719;56;0;22/04/2021;676
856;55;0;22/04/2021;676
993;54;1;22/04/2021;676
1130;53;0;22/04/2021;676
1267;52;0;22/04/2021;676
1404;51;0;22/04/2021;676
1541;50;0;22/04/2021;676
1678;49;1;22/04/2021;676
1815;48;0;22/04/2021;676
1952;47;0;22/04/2021;676
2090;46;0;22/04/2021;676
2227;45;0;22/04/2021;676
2367;44;0;22/04/2021;676
2504;43;0;22/04/2021;676
2641;42;0;22/04/2021;676
2778;41;0;22/04/2021;676
2915;40;0;22/04/2021;676
3052;39;0;22/04/2021;676
3189;38;1;22/04/2021;676
3326;37;0;22/04/2021;676
3463;36;1;22/04/2021;676
3601;35;0;22/04/2021;676
33;61;0;22/04/2021;688
170;60;0;22/04/2021;688
307;59;0;22/04/2021;688
444;58;0;22/04/2021;688
581;57;0;22/04/2021;688
718;56;0;22/04/2021;688
855;55;0;22/04/2021;688
992;54;1;22/04/2021;688
1129;53;0;22/04/2021;688
1266;52;0;22/04/2021;688
1403;51;0;22/04/2021;688
1540;50;0;22/04/2021;688
1677;49;0;22/04/2021;688
1814;48;0;22/04/2021;688
1951;47;0;22/04/2021;688
2089;46;0;22/04/2021;688
2226;45;0;22/04/2021;688
2366;44;0;22/04/2021;688
2503;43;0;22/04/2021;688
2640;42;0;22/04/2021;688
2777;41;0;22/04/2021;688
2914;40;0;22/04/2021;688
3051;39;0;22/04/2021;688
3188;38;1;22/04/2021;688
3325;37;0;22/04/2021;688
3462;36;1;22/04/2021;688
3600;35;0;22/04/2021;688
32;61;0;22/04/2021;689
169;60;0;22/04/2021;689
306;59;0;22/04/2021;689
443;58;0;22/04/2021;689
580;57;0;22/04/2021;689
717;56;0;22/04/2021;689
854;55;0;22/04/2021;689
991;54;0;22/04/2021;689
1128;53;0;22/04/2021;689
1265;52;0;22/04/2021;689
1402;51;0;22/04/2021;689
1539;50;0;22/04/2021;689
1676;49;0;22/04/2021;689
1813;48;0;22/04/2021;689
1950;47;0;22/04/2021;689
2088;46;0;22/04/2021;689
2225;45;0;22/04/2021;689
2365;44;0;22/04/2021;689
2502;43;0;22/04/2021;689
2639;42;0;22/04/2021;689
2776;41;0;22/04/2021;689
2913;40;0;22/04/2021;689
3050;39;0;22/04/2021;689
3187;38;1;22/04/2021;689
3324;37;0;22/04/2021;689
3461;36;1;22/04/2021;689
3599;35;0;22/04/2021;689
31;61;0;22/04/2021;691
168;60;0;22/04/2021;691
305;59;0;22/04/2021;691
442;58;0;22/04/2021;691
579;57;0;22/04/2021;691
716;56;0;22/04/2021;691
853;55;0;22/04/2021;691
990;54;1;22/04/2021;691
1127;53;0;22/04/2021;691
1264;52;0;22/04/2021;691
1401;51;1;22/04/2021;691
1538;50;0;22/04/2021;691
1675;49;0;22/04/2021;691
1812;48;0;22/04/2021;691
1949;47;0;22/04/2021;691
2087;46;0;22/04/2021;691
2224;45;0;22/04/2021;691
2364;44;0;22/04/2021;691
2501;43;0;22/04/2021;691
2638;42;0;22/04/2021;691
2775;41;0;22/04/2021;691
2912;40;0;22/04/2021;691
3049;39;0;22/04/2021;691
3186;38;1;22/04/2021;691
3323;37;0;22/04/2021;691
3460;36;1;22/04/2021;691
3598;35;0;22/04/2021;691
30;61;0;22/04/2021;692
167;60;0;22/04/2021;692
304;59;0;22/04/2021;692
441;58;0;22/04/2021;692
578;57;0;22/04/2021;692
715;56;0;22/04/2021;692
852;55;0;22/04/2021;692
989;54;0;22/04/2021;692
1126;53;0;22/04/2021;692
1263;52;0;22/04/2021;692
1400;51;0;22/04/2021;692
1537;50;0;22/04/2021;692
1674;49;0;22/04/2021;692
1811;48;0;22/04/2021;692
1948;47;0;22/04/2021;692
2086;46;0;22/04/2021;692
2223;45;0;22/04/2021;692
2363;44;0;22/04/2021;692
2500;43;0;22/04/2021;692
2637;42;0;22/04/2021;692
2774;41;0;22/04/2021;692
2911;40;0;22/04/2021;692
3048;39;0;22/04/2021;692
3185;38;1;22/04/2021;692
3322;37;0;22/04/2021;692
3459;36;1;22/04/2021;692
3597;35;0;22/04/2021;692
29;61;0;22/04/2021;697
166;60;0;22/04/2021;697
303;59;0;22/04/2021;697
440;58;0;22/04/2021;697
577;57;0;22/04/2021;697
714;56;0;22/04/2021;697
851;55;0;22/04/2021;697
988;54;0;22/04/2021;697
1125;53;0;22/04/2021;697
1262;52;0;22/04/2021;697
1399;51;0;22/04/2021;697
1536;50;0;22/04/2021;697
1673;49;0;22/04/2021;697
1810;48;0;22/04/2021;697
1947;47;0;22/04/2021;697
2085;46;0;22/04/2021;697
2222;45;0;22/04/2021;697
2362;44;0;22/04/2021;697
2499;43;0;22/04/2021;697
2636;42;0;22/04/2021;697
2773;41;0;22/04/2021;697
2910;40;0;22/04/2021;697
3047;39;0;22/04/2021;697
3184;38;1;22/04/2021;697
3321;37;0;22/04/2021;697
3458;36;1;22/04/2021;697
3596;35;0;22/04/2021;697
28;61;0;22/04/2021;699
165;60;0;22/04/2021;699
302;59;0;22/04/2021;699
439;58;0;22/04/2021;699
576;57;0;22/04/2021;699
713;56;0;22/04/2021;699
850;55;0;22/04/2021;699
987;54;0;22/04/2021;699
1124;53;0;22/04/2021;699
1261;52;0;22/04/2021;699
1398;51;0;22/04/2021;699
1535;50;0;22/04/2021;699
1672;49;0;22/04/2021;699
1809;48;0;22/04/2021;699
1946;47;0;22/04/2021;699
2084;46;0;22/04/2021;699
2221;45;0;22/04/2021;699
2361;44;0;22/04/2021;699
2498;43;0;22/04/2021;699
2635;42;0;22/04/2021;699
2772;41;0;22/04/2021;699
2909;40;0;22/04/2021;699
3046;39;0;22/04/2021;699
3183;38;1;22/04/2021;699
3320;37;0;22/04/2021;699
3457;36;1;22/04/2021;699
3595;35;0;22/04/2021;699
27;61;0;22/04/2021;700
164;60;0;22/04/2021;700
301;59;0;22/04/2021;700
438;58;0;22/04/2021;700
575;57;0;22/04/2021;700
712;56;0;22/04/2021;700
849;55;0;22/04/2021;700
986;54;0;22/04/2021;700
1123;53;0;22/04/2021;700
1260;52;0;22/04/2021;700
1397;51;0;22/04/2021;700
1534;50;0;22/04/2021;700
1671;49;0;22/04/2021;700
1808;48;0;22/04/2021;700
1945;47;0;22/04/2021;700
2083;46;0;22/04/2021;700
2220;45;0;22/04/2021;700
2360;44;0;22/04/2021;700
2497;43;0;22/04/2021;700
2634;42;0;22/04/2021;700
2771;41;0;22/04/2021;700
2908;40;0;22/04/2021;700
3045;39;0;22/04/2021;700
3182;38;1;22/04/2021;700
3319;37;0;22/04/2021;700
3456;36;1;22/04/2021;700
3594;35;0;22/04/2021;700
26;61;0;22/04/2021;702
163;60;0;22/04/2021;702
300;59;0;22/04/2021;702
437;58;0;22/04/2021;702
574;57;0;22/04/2021;702
711;56;0;22/04/2021;702
848;55;0;22/04/2021;702
985;54;1;22/04/2021;702
1122;53;0;22/04/2021;702
1259;52;0;22/04/2021;702
1396;51;0;22/04/2021;702
1533;50;0;22/04/2021;702
1670;49;0;22/04/2021;702
1807;48;0;22/04/2021;702
1944;47;0;22/04/2021;702
2082;46;0;22/04/2021;702
2219;45;0;22/04/2021;702
2359;44;0;22/04/2021;702
2496;43;0;22/04/2021;702
2633;42;0;22/04/2021;702
2770;41;0;22/04/2021;702
2907;40;0;22/04/2021;702
3044;39;0;22/04/2021;702
3181;38;1;22/04/2021;702
3318;37;0;22/04/2021;702
3455;36;1;22/04/2021;702
3593;35;0;22/04/2021;702
25;61;0;22/04/2021;703
162;60;0;22/04/2021;703
299;59;0;22/04/2021;703
436;58;0;22/04/2021;703
573;57;0;22/04/2021;703
710;56;0;22/04/2021;703
847;55;0;22/04/2021;703
984;54;1;22/04/2021;703
1121;53;0;22/04/2021;703
1258;52;1;22/04/2021;703
1395;51;0;22/04/2021;703
1532;50;0;22/04/2021;703
1669;49;1;22/04/2021;703
1806;48;0;22/04/2021;703
1943;47;0;22/04/2021;703
2081;46;0;22/04/2021;703
2218;45;0;22/04/2021;703
2358;44;0;22/04/2021;703
2495;43;0;22/04/2021;703
2632;42;0;22/04/2021;703
2769;41;0;22/04/2021;703
2906;40;0;22/04/2021;703
3043;39;0;22/04/2021;703
3180;38;1;22/04/2021;703
3317;37;0;22/04/2021;703
3454;36;1;22/04/2021;703
3592;35;0;22/04/2021;703
24;61;0;22/04/2021;704
161;60;0;22/04/2021;704
298;59;0;22/04/2021;704
435;58;0;22/04/2021;704
572;57;0;22/04/2021;704
709;56;0;22/04/2021;704
846;55;0;22/04/2021;704
983;54;0;22/04/2021;704
1120;53;0;22/04/2021;704
1257;52;0;22/04/2021;704
1394;51;0;22/04/2021;704
1531;50;0;22/04/2021;704
1668;49;0;22/04/2021;704
1805;48;0;22/04/2021;704
1942;47;0;22/04/2021;704
2080;46;0;22/04/2021;704
2217;45;0;22/04/2021;704
2357;44;0;22/04/2021;704
2494;43;0;22/04/2021;704
2631;42;0;22/04/2021;704
2768;41;0;22/04/2021;704
2905;40;0;22/04/2021;704
3042;39;0;22/04/2021;704
3179;38;1;22/04/2021;704
3316;37;0;22/04/2021;704
3453;36;1;22/04/2021;704
3591;35;0;22/04/2021;704
23;61;0;22/04/2021;705
160;60;0;22/04/2021;705
297;59;0;22/04/2021;705
434;58;0;22/04/2021;705
571;57;0;22/04/2021;705
708;56;0;22/04/2021;705
845;55;0;22/04/2021;705
982;54;1;22/04/2021;705
1119;53;0;22/04/2021;705
1256;52;0;22/04/2021;705
1393;51;0;22/04/2021;705
1530;50;0;22/04/2021;705
1667;49;1;22/04/2021;705
1804;48;0;22/04/2021;705
1941;47;0;22/04/2021;705
2079;46;0;22/04/2021;705
2216;45;0;22/04/2021;705
2356;44;0;22/04/2021;705
2493;43;0;22/04/2021;705
2630;42;0;22/04/2021;705
2767;41;0;22/04/2021;705
2904;40;0;22/04/2021;705
3041;39;0;22/04/2021;705
3178;38;1;22/04/2021;705
3315;37;0;22/04/2021;705
3452;36;1;22/04/2021;705
3590;35;0;22/04/2021;705
22;61;0;22/04/2021;710
159;60;0;22/04/2021;710
296;59;0;22/04/2021;710
433;58;0;22/04/2021;710
570;57;0;22/04/2021;710
707;56;0;22/04/2021;710
844;55;0;22/04/2021;710
981;54;1;22/04/2021;710
1118;53;0;22/04/2021;710
1255;52;0;22/04/2021;710
1392;51;0;22/04/2021;710
1529;50;0;22/04/2021;710
1666;49;0;22/04/2021;710
1803;48;0;22/04/2021;710
1940;47;0;22/04/2021;710
2078;46;0;22/04/2021;710
2215;45;0;22/04/2021;710
2355;44;0;22/04/2021;710
2492;43;0;22/04/2021;710
2629;42;0;22/04/2021;710
2766;41;0;22/04/2021;710
2903;40;0;22/04/2021;710
3040;39;0;22/04/2021;710
3177;38;1;22/04/2021;710
3314;37;0;22/04/2021;710
3451;36;1;22/04/2021;710
3589;35;0;22/04/2021;710
21;61;0;22/04/2021;711
158;60;0;22/04/2021;711
295;59;0;22/04/2021;711
432;58;0;22/04/2021;711
569;57;0;22/04/2021;711
706;56;0;22/04/2021;711
843;55;0;22/04/2021;711
980;54;0;22/04/2021;711
1117;53;0;22/04/2021;711
1254;52;0;22/04/2021;711
1391;51;0;22/04/2021;711
1528;50;0;22/04/2021;711
1665;49;0;22/04/2021;711
1802;48;0;22/04/2021;711
1939;47;0;22/04/2021;711
2077;46;0;22/04/2021;711
2214;45;0;22/04/2021;711
2354;44;0;22/04/2021;711
2491;43;0;22/04/2021;711
2628;42;0;22/04/2021;711
2765;41;0;22/04/2021;711
2902;40;0;22/04/2021;711
3039;39;0;22/04/2021;711
3176;38;1;22/04/2021;711
3313;37;0;22/04/2021;711
3450;36;1;22/04/2021;711
3588;35;0;22/04/2021;711
20;61;0;22/04/2021;712
157;60;0;22/04/2021;712
294;59;0;22/04/2021;712
431;58;0;22/04/2021;712
568;57;0;22/04/2021;712
705;56;0;22/04/2021;712
842;55;0;22/04/2021;712
979;54;1;22/04/2021;712
1116;53;0;22/04/2021;712
1253;52;0;22/04/2021;712
1390;51;0;22/04/2021;712
1527;50;1;22/04/2021;712
1664;49;1;22/04/2021;712
1801;48;0;22/04/2021;712
1938;47;0;22/04/2021;712
2076;46;0;22/04/2021;712
2213;45;0;22/04/2021;712
2353;44;0;22/04/2021;712
2490;43;0;22/04/2021;712
2627;42;1;22/04/2021;712
2764;41;0;22/04/2021;712
2901;40;1;22/04/2021;712
3038;39;1;22/04/2021;712
3175;38;1;22/04/2021;712
3312;37;0;22/04/2021;712
3449;36;1;22/04/2021;712
3587;35;0;22/04/2021;712
19;61;0;22/04/2021;715
156;60;0;22/04/2021;715
293;59;0;22/04/2021;715
430;58;0;22/04/2021;715
567;57;0;22/04/2021;715
704;56;0;22/04/2021;715
841;55;0;22/04/2021;715
978;54;0;22/04/2021;715
1115;53;0;22/04/2021;715
1252;52;0;22/04/2021;715
1389;51;0;22/04/2021;715
1526;50;0;22/04/2021;715
1663;49;0;22/04/2021;715
1800;48;0;22/04/2021;715
1937;47;0;22/04/2021;715
2075;46;0;22/04/2021;715
2212;45;0;22/04/2021;715
2352;44;0;22/04/2021;715
2489;43;0;22/04/2021;715
2626;42;0;22/04/2021;715
2763;41;0;22/04/2021;715
2900;40;0;22/04/2021;715
3037;39;0;22/04/2021;715
3174;38;1;22/04/2021;715
3311;37;0;22/04/2021;715
3448;36;1;22/04/2021;715
3586;35;0;22/04/2021;715
18;61;0;22/04/2021;716
155;60;0;22/04/2021;716
292;59;0;22/04/2021;716
429;58;0;22/04/2021;716
566;57;0;22/04/2021;716
703;56;0;22/04/2021;716
840;55;0;22/04/2021;716
977;54;1;22/04/2021;716
1114;53;0;22/04/2021;716
1251;52;0;22/04/2021;716
1388;51;0;22/04/2021;716
1525;50;0;22/04/2021;716
1662;49;0;22/04/2021;716
1799;48;0;22/04/2021;716
1936;47;0;22/04/2021;716
2074;46;0;22/04/2021;716
2211;45;0;22/04/2021;716
2351;44;0;22/04/2021;716
2488;43;0;22/04/2021;716
2625;42;0;22/04/2021;716
2762;41;0;22/04/2021;716
2899;40;0;22/04/2021;716
3036;39;0;22/04/2021;716
